1610612755.0, 0.371, 0.258, 0.765, 8.0, 38.0, 20.0, 7.0, 9.0, 7.0, 17.0, 87.0, 0.0, 1610612738.0, 0.418, 0.393, 0.733, 4.0, 42.0, 18.0, 5.0, 8.0, 13.0, 15.0, 88.0, 1.0, 2
1610612761.0, 0.376, 0.31, 0.875, 14.0, 30.0, 19.0, 6.0, 5.0, 10.0, 24.0, 97.0, 0.0, 1610612738.0, 0.415, 0.353, 0.935, 12.0, 41.0, 24.0, 5.0, 3.0, 17.0, 19.0, 109.0, 1.0, 2
1610612759.0, 0.437, 0.25, 0.737, 8.0, 45.0, 21.0, 7.0, 6.0, 10.0, 15.0, 96.0, 0.0, 1610612738.0, 0.37, 0.294, 0.667, 12.0, 39.0, 20.0, 4.0, 8.0, 10.0, 20.0, 88.0, 1.0, 1
1610612738.0, 0.374, 0.229, 0.893, 15.0, 30.0, 25.0, 6.0, 5.0, 11.0, 24.0, 104.0, 0.0, 1610612751.0, 0.506, 0.4, 0.767, 10.0, 40.0, 29.0, 8.0, 4.0, 10.0, 23.0, 123.0, 1.0, 2
1610612745.0, 0.373, 0.262, 0.708, 4.0, 38.0, 19.0, 5.0, 4.0, 14.0, 20.0, 90.0, 0.0, 1610612738.0, 0.424, 0.343, 0.947, 11.0, 47.0, 19.0, 10.0, 3.0, 14.0, 24.0, 108.0, 1.0, 2
1610612760.0, 0.406, 0.429, 0.563, 15.0, 39.0, 23.0, 5.0, 0.0, 9.0, 15.0, 105.0, 0.0, 1610612738.0, 0.466, 0.436, 0.857, 8.0, 40.0, 28.0, 4.0, 7.0, 7.0, 11.0, 111.0, 1.0, 2
1610612747.0, 0.464, 0.4, 0.75, 7.0, 26.0, 20.0, 5.0, 6.0, 12.0, 29.0, 108.0, 0.0, 1610612738.0, 0.5, 0.367, 0.816, 12.0, 39.0, 22.0, 7.0, 2.0, 12.0, 20.0, 130.0, 1.0, 2
1610612739.0, 0.386, 0.4, 0.75, 7.0, 35.0, 18.0, 6.0, 3.0, 13.0, 18.0, 92.0, 0.0, 1610612738.0, 0.462, 0.345, 0.8, 6.0, 40.0, 23.0, 7.0, 6.0, 14.0, 16.0, 98.0, 1.0, 2
1610612739.0, 0.383, 0.263, 0.864, 9.0, 30.0, 17.0, 10.0, 4.0, 11.0, 19.0, 91.0, 0.0, 1610612738.0, 0.423, 0.261, 0.944, 10.0, 37.0, 20.0, 7.0, 3.0, 19.0, 16.0, 89.0, 1.0, 1
1610612749.0, 0.449, 0.34, 0.818, 12.0, 27.0, 23.0, 7.0, 3.0, 11.0, 19.0, 113.0, 0.0, 1610612738.0, 0.49, 0.293, 0.889, 16.0, 37.0, 22.0, 5.0, 7.0, 16.0, 12.0, 122.0, 1.0, 2
1610612761.0, 0.429, 0.24, 0.842, 6.0, 35.0, 20.0, 8.0, 8.0, 18.0, 17.0, 88.0, 0.0, 1610612738.0, 0.447, 0.345, 0.667, 12.0, 32.0, 21.0, 10.0, 5.0, 15.0, 13.0, 104.0, 1.0, 2
1610612742.0, 0.526, 0.333, 0.857, 7.0, 33.0, 19.0, 7.0, 6.0, 15.0, 18.0, 107.0, 0.0, 1610612738.0, 0.488, 0.29, 0.688, 8.0, 28.0, 20.0, 6.0, 2.0, 11.0, 14.0, 104.0, 1.0, 1
1610612748.0, 0.346, 0.22, 0.684, 13.0, 32.0, 18.0, 8.0, 0.0, 18.0, 19.0, 78.0, 0.0, 1610612738.0, 0.397, 0.39, 0.85, 11.0, 35.0, 16.0, 7.0, 4.0, 16.0, 16.0, 95.0, 1.0, 2
1610612753.0, 0.321, 0.209, 0.8, 8.0, 38.0, 15.0, 8.0, 1.0, 14.0, 20.0, 79.0, 0.0, 1610612738.0, 0.418, 0.27, 0.64, 9.0, 41.0, 24.0, 7.0, 9.0, 11.0, 20.0, 92.0, 1.0, 2
