'TEAM_ID', 'FGA', 'FG_PCT', 'FG3A', 'FG3_PCT', 'FTA', 'FT_PCT', 'OREB', 'DREB', 'AST', 'STL', 'BLK', 'TO', 'PF', 'PTS', 'HOME', 'TEAM_ID_O', 'FGA_O', 'FG_PCT_O', 'FG3A_O', 'FG3_PCT_O', 'FTA_O', 'FT_PCT_O', 'OREB_O', 'DREB_O', 'AST_O', 'STL_O', 'BLK_O', 'TO_O', 'PF_O', 'PTS_O', 'HOME_O'
1610612751.0, 80.0, 0.425, 11.0, 0.364, 33.0, 0.758, 16.0, 25.0, 23.0, 11.0, 7.0, 12.0, 23.0, 97.0, 0.0, 1610612754.0, 79.0, 0.443, 19.0, 0.421, 21.0, 0.667, 17.0, 32.0, 18.0, 6.0, 6.0, 22.0, 26.0, 92.0, 1.0, 1
1610612757.0, 72.0, 0.5, 9.0, 0.333, 23.0, 0.826, 11.0, 33.0, 22.0, 13.0, 9.0, 24.0, 20.0, 94.0, 0.0, 1610612751.0, 83.0, 0.361, 9.0, 0.333, 24.0, 0.792, 14.0, 25.0, 20.0, 9.0, 10.0, 15.0, 17.0, 82.0, 1.0, 1
1610612760.0, 63.0, 0.492, 13.0, 0.462, 34.0, 0.676, 6.0, 21.0, 18.0, 8.0, 7.0, 30.0, 23.0, 91.0, 0.0, 1610612751.0, 90.0, 0.6, 10.0, 0.4, 23.0, 0.609, 13.0, 25.0, 25.0, 18.0, 2.0, 17.0, 32.0, 126.0, 1.0, 2
1610612751.0, 90.0, 0.422, 19.0, 0.421, 17.0, 0.588, 11.0, 26.0, 26.0, 4.0, 2.0, 12.0, 22.0, 94.0, 0.0, 1610612765.0, 84.0, 0.488, 16.0, 0.5, 24.0, 0.75, 11.0, 38.0, 25.0, 8.0, 3.0, 13.0, 23.0, 108.0, 1.0, 2
1610612764.0, 71.0, 0.437, 10.0, 0.4, 32.0, 0.625, 9.0, 29.0, 18.0, 10.0, 5.0, 23.0, 24.0, 86.0, 0.0, 1610612751.0, 76.0, 0.5, 12.0, 0.417, 27.0, 0.778, 3.0, 33.0, 24.0, 12.0, 4.0, 17.0, 26.0, 102.0, 1.0, 2
1610612751.0, 80.0, 0.4, 9.0, 0.111, 27.0, 0.815, 8.0, 25.0, 21.0, 7.0, 5.0, 12.0, 28.0, 87.0, 0.0, 1610612766.0, 76.0, 0.461, 9.0, 0.444, 36.0, 0.667, 14.0, 30.0, 25.0, 4.0, 8.0, 14.0, 20.0, 98.0, 1.0, 2
1610612752.0, 72.0, 0.333, 17.0, 0.176, 21.0, 0.762, 11.0, 29.0, 14.0, 10.0, 2.0, 16.0, 23.0, 67.0, 0.0, 1610612766.0, 71.0, 0.408, 9.0, 0.333, 23.0, 0.87, 11.0, 34.0, 22.0, 8.0, 4.0, 17.0, 19.0, 81.0, 1.0, 2
1610612752.0, 75.0, 0.36, 16.0, 0.188, 21.0, 0.81, 16.0, 19.0, 9.0, 4.0, 3.0, 11.0, 16.0, 74.0, 0.0, 1610612754.0, 71.0, 0.465, 17.0, 0.353, 17.0, 0.882, 11.0, 29.0, 16.0, 8.0, 1.0, 12.0, 24.0, 87.0, 1.0, 2
1610612752.0, 82.0, 0.463, 19.0, 0.474, 14.0, 0.857, 8.0, 26.0, 19.0, 4.0, 2.0, 11.0, 34.0, 97.0, 0.0, 1610612765.0, 68.0, 0.426, 7.0, 0.714, 39.0, 0.718, 9.0, 32.0, 16.0, 2.0, 5.0, 16.0, 18.0, 91.0, 1.0, 1
1610612759.0, 79.0, 0.392, 17.0, 0.412, 26.0, 0.5, 14.0, 27.0, 15.0, 7.0, 2.0, 14.0, 13.0, 82.0, 0.0, 1610612752.0, 77.0, 0.545, 13.0, 0.538, 15.0, 0.867, 5.0, 35.0, 24.0, 6.0, 6.0, 12.0, 25.0, 104.0, 1.0, 2
1610612757.0, 68.0, 0.397, 16.0, 0.375, 29.0, 0.621, 13.0, 31.0, 18.0, 4.0, 3.0, 17.0, 27.0, 78.0, 0.0, 1610612752.0, 77.0, 0.364, 22.0, 0.364, 31.0, 0.871, 14.0, 28.0, 16.0, 8.0, 2.0, 10.0, 24.0, 91.0, 1.0, 2
1610612764.0, 75.0, 0.493, 12.0, 0.5, 10.0, 0.7, 8.0, 23.0, 27.0, 5.0, 5.0, 20.0, 28.0, 87.0, 0.0, 1610612752.0, 72.0, 0.5, 17.0, 0.412, 30.0, 0.8, 13.0, 23.0, 26.0, 14.0, 6.0, 15.0, 26.0, 103.0, 1.0, 2
1610612753.0, 76.0, 0.487, 14.0, 0.286, 19.0, 0.737, 7.0, 31.0, 23.0, 2.0, 3.0, 16.0, 26.0, 92.0, 0.0, 1610612752.0, 81.0, 0.395, 15.0, 0.467, 29.0, 0.828, 14.0, 26.0, 21.0, 10.0, 3.0, 11.0, 19.0, 95.0, 1.0, 2
1610612764.0, 61.0, 0.377, 13.0, 0.308, 39.0, 0.821, 11.0, 28.0, 14.0, 9.0, 4.0, 23.0, 25.0, 82.0, 0.0, 1610612752.0, 68.0, 0.456, 16.0, 0.313, 24.0, 0.917, 5.0, 25.0, 18.0, 9.0, 2.0, 15.0, 32.0, 89.0, 1.0, 2
1610612755.0, 57.0, 0.439, 9.0, 0.111, 30.0, 0.667, 7.0, 22.0, 19.0, 5.0, 1.0, 20.0, 26.0, 71.0, 0.0, 1610612752.0, 74.0, 0.446, 14.0, 0.571, 19.0, 0.895, 17.0, 27.0, 23.0, 3.0, 1.0, 18.0, 30.0, 91.0, 1.0, 2
1610612762.0, 69.0, 0.493, 11.0, 0.545, 21.0, 0.714, 10.0, 29.0, 23.0, 11.0, 3.0, 18.0, 16.0, 89.0, 0.0, 1610612752.0, 64.0, 0.391, 12.0, 0.083, 12.0, 0.583, 10.0, 21.0, 12.0, 7.0, 5.0, 25.0, 23.0, 58.0, 1.0, 1
1610612761.0, 81.0, 0.321, 15.0, 0.2, 20.0, 0.75, 20.0, 35.0, 22.0, 12.0, 9.0, 18.0, 17.0, 70.0, 0.0, 1610612752.0, 73.0, 0.384, 9.0, 0.333, 12.0, 0.75, 8.0, 28.0, 13.0, 9.0, 10.0, 15.0, 16.0, 68.0, 1.0, 1
1610612759.0, 66.0, 0.409, 10.0, 0.4, 34.0, 0.735, 8.0, 30.0, 11.0, 9.0, 7.0, 12.0, 13.0, 83.0, 0.0, 1610612752.0, 77.0, 0.455, 11.0, 0.364, 14.0, 0.857, 9.0, 28.0, 15.0, 7.0, 8.0, 14.0, 27.0, 86.0, 1.0, 2
1610612763.0, 80.0, 0.35, 10.0, 0.3, 18.0, 0.722, 10.0, 27.0, 17.0, 4.0, 3.0, 13.0, 16.0, 72.0, 0.0, 1610612752.0, 75.0, 0.44, 16.0, 0.625, 22.0, 0.955, 11.0, 41.0, 24.0, 4.0, 7.0, 15.0, 23.0, 97.0, 1.0, 2
1610612761.0, 77.0, 0.403, 14.0, 0.286, 22.0, 0.591, 11.0, 30.0, 19.0, 9.0, 1.0, 13.0, 13.0, 79.0, 0.0, 1610612752.0, 73.0, 0.452, 13.0, 0.308, 7.0, 0.714, 4.0, 36.0, 14.0, 5.0, 4.0, 17.0, 24.0, 75.0, 1.0, 1
1610612753.0, 77.0, 0.403, 11.0, 0.455, 23.0, 0.739, 15.0, 29.0, 16.0, 6.0, 3.0, 19.0, 19.0, 84.0, 0.0, 1610612752.0, 78.0, 0.385, 18.0, 0.278, 23.0, 0.87, 11.0, 30.0, 16.0, 14.0, 1.0, 14.0, 24.0, 85.0, 1.0, 2
1610612756.0, 67.0, 0.433, 21.0, 0.286, 32.0, 0.656, 10.0, 38.0, 20.0, 5.0, 4.0, 28.0, 30.0, 85.0, 0.0, 1610612752.0, 79.0, 0.405, 13.0, 0.077, 31.0, 0.806, 6.0, 27.0, 17.0, 16.0, 0.0, 14.0, 30.0, 90.0, 1.0, 2
1610612760.0, 71.0, 0.479, 21.0, 0.524, 27.0, 0.63, 11.0, 34.0, 26.0, 8.0, 10.0, 20.0, 20.0, 96.0, 0.0, 1610612752.0, 85.0, 0.341, 20.0, 0.2, 16.0, 0.813, 17.0, 29.0, 17.0, 12.0, 3.0, 18.0, 27.0, 75.0, 1.0, 1
1610612752.0, 75.0, 0.44, 7.0, 0.143, 18.0, 0.778, 8.0, 33.0, 13.0, 6.0, 4.0, 10.0, 21.0, 81.0, 0.0, 1610612766.0, 76.0, 0.329, 12.0, 0.333, 21.0, 0.619, 15.0, 32.0, 15.0, 6.0, 5.0, 13.0, 22.0, 67.0, 1.0, 1
1610612764.0, 77.0, 0.39, 10.0, 0.2, 19.0, 0.737, 9.0, 34.0, 20.0, 5.0, 7.0, 13.0, 21.0, 76.0, 0.0, 1610612752.0, 75.0, 0.387, 16.0, 0.25, 21.0, 0.857, 7.0, 35.0, 14.0, 7.0, 7.0, 11.0, 22.0, 80.0, 1.0, 2
1610612755.0, 66.0, 0.576, 8.0, 0.375, 30.0, 0.733, 8.0, 29.0, 27.0, 10.0, 5.0, 13.0, 24.0, 101.0, 0.0, 1610612752.0, 70.0, 0.357, 11.0, 0.273, 24.0, 0.792, 14.0, 23.0, 14.0, 6.0, 4.0, 22.0, 30.0, 72.0, 1.0, 1
1610612764.0, 85.0, 0.412, 19.0, 0.316, 25.0, 0.8, 20.0, 28.0, 18.0, 7.0, 11.0, 14.0, 24.0, 96.0, 0.0, 1610612753.0, 79.0, 0.443, 14.0, 0.571, 27.0, 0.815, 13.0, 28.0, 24.0, 5.0, 5.0, 9.0, 22.0, 100.0, 1.0, 2
1610612753.0, 83.0, 0.422, 16.0, 0.375, 28.0, 0.607, 17.0, 34.0, 23.0, 10.0, 8.0, 14.0, 18.0, 93.0, 0.0, 1610612754.0, 87.0, 0.425, 9.0, 0.0, 19.0, 0.632, 16.0, 30.0, 20.0, 7.0, 8.0, 13.0, 22.0, 86.0, 1.0, 1
1610612761.0, 85.0, 0.388, 18.0, 0.389, 48.0, 0.792, 16.0, 31.0, 20.0, 9.0, 3.0, 17.0, 28.0, 111.0, 0.0, 1610612753.0, 88.0, 0.5, 16.0, 0.438, 37.0, 0.568, 14.0, 36.0, 25.0, 8.0, 0.0, 15.0, 35.0, 116.0, 1.0, 2
1610612759.0, 83.0, 0.434, 21.0, 0.429, 45.0, 0.622, 17.0, 35.0, 27.0, 4.0, 9.0, 14.0, 26.0, 109.0, 0.0, 1610612753.0, 95.0, 0.4, 21.0, 0.476, 32.0, 0.813, 14.0, 35.0, 27.0, 4.0, 3.0, 10.0, 37.0, 112.0, 1.0, 2
1610612759.0, 80.0, 0.512, 16.0, 0.5, 35.0, 0.629, 10.0, 36.0, 32.0, 3.0, 8.0, 12.0, 21.0, 112.0, 0.0, 1610612753.0, 91.0, 0.374, 18.0, 0.389, 25.0, 0.8, 9.0, 27.0, 17.0, 7.0, 7.0, 6.0, 24.0, 95.0, 1.0, 1
1610612753.0, 91.0, 0.44, 12.0, 0.417, 25.0, 0.68, 13.0, 33.0, 25.0, 7.0, 10.0, 15.0, 32.0, 102.0, 0.0, 1610612765.0, 81.0, 0.407, 15.0, 0.4, 42.0, 0.571, 15.0, 33.0, 16.0, 7.0, 10.0, 16.0, 25.0, 96.0, 1.0, 1
1610612753.0, 78.0, 0.385, 20.0, 0.4, 32.0, 0.781, 11.0, 28.0, 18.0, 8.0, 6.0, 13.0, 21.0, 93.0, 0.0, 1610612754.0, 84.0, 0.476, 13.0, 0.385, 22.0, 0.818, 15.0, 32.0, 21.0, 9.0, 11.0, 17.0, 31.0, 103.0, 1.0, 2
1610612763.0, 77.0, 0.403, 14.0, 0.214, 38.0, 0.684, 18.0, 25.0, 18.0, 9.0, 4.0, 7.0, 20.0, 91.0, 0.0, 1610612753.0, 81.0, 0.519, 5.0, 0.6, 19.0, 0.737, 12.0, 29.0, 22.0, 5.0, 4.0, 11.0, 26.0, 101.0, 1.0, 2
1610612757.0, 79.0, 0.519, 11.0, 0.182, 29.0, 0.759, 15.0, 36.0, 27.0, 5.0, 1.0, 20.0, 25.0, 106.0, 0.0, 1610612753.0, 78.0, 0.436, 13.0, 0.462, 32.0, 0.688, 10.0, 23.0, 23.0, 12.0, 4.0, 12.0, 24.0, 96.0, 1.0, 1
1610612760.0, 83.0, 0.434, 7.0, 0.571, 30.0, 0.7, 17.0, 35.0, 23.0, 11.0, 4.0, 16.0, 20.0, 97.0, 0.0, 1610612753.0, 84.0, 0.429, 18.0, 0.333, 18.0, 0.778, 12.0, 25.0, 24.0, 6.0, 9.0, 14.0, 25.0, 92.0, 1.0, 1
1610612762.0, 75.0, 0.48, 9.0, 0.222, 22.0, 0.636, 9.0, 28.0, 28.0, 11.0, 1.0, 18.0, 28.0, 88.0, 0.0, 1610612753.0, 63.0, 0.444, 12.0, 0.417, 36.0, 0.694, 8.0, 24.0, 14.0, 8.0, 7.0, 21.0, 23.0, 86.0, 1.0, 1
1610612757.0, 87.0, 0.425, 17.0, 0.353, 37.0, 0.811, 16.0, 28.0, 24.0, 12.0, 11.0, 12.0, 25.0, 110.0, 0.0, 1610612753.0, 83.0, 0.458, 14.0, 0.429, 29.0, 0.69, 18.0, 25.0, 18.0, 6.0, 6.0, 21.0, 25.0, 102.0, 1.0, 1
1610612762.0, 67.0, 0.493, 8.0, 0.375, 43.0, 0.698, 9.0, 33.0, 27.0, 12.0, 7.0, 24.0, 34.0, 99.0, 0.0, 1610612753.0, 73.0, 0.397, 11.0, 0.273, 36.0, 0.639, 11.0, 27.0, 20.0, 13.0, 5.0, 22.0, 31.0, 84.0, 1.0, 1
1610612758.0, 72.0, 0.5, 16.0, 0.25, 25.0, 0.8, 7.0, 30.0, 25.0, 13.0, 3.0, 21.0, 15.0, 96.0, 0.0, 1610612753.0, 84.0, 0.405, 14.0, 0.286, 13.0, 0.769, 15.0, 24.0, 16.0, 11.0, 1.0, 20.0, 23.0, 82.0, 1.0, 1
1610612753.0, 82.0, 0.378, 19.0, 0.474, 29.0, 0.655, 13.0, 33.0, 19.0, 10.0, 4.0, 19.0, 29.0, 90.0, 0.0, 1610612766.0, 73.0, 0.397, 15.0, 0.4, 47.0, 0.681, 12.0, 32.0, 19.0, 14.0, 5.0, 17.0, 21.0, 96.0, 1.0, 2
1610612760.0, 89.0, 0.449, 24.0, 0.292, 18.0, 0.667, 17.0, 30.0, 29.0, 10.0, 6.0, 24.0, 24.0, 99.0, 0.0, 1610612753.0, 94.0, 0.447, 18.0, 0.389, 26.0, 0.731, 19.0, 26.0, 21.0, 13.0, 7.0, 15.0, 20.0, 110.0, 1.0, 2
1610612755.0, 79.0, 0.367, 12.0, 0.25, 30.0, 0.867, 15.0, 41.0, 21.0, 10.0, 6.0, 26.0, 27.0, 87.0, 0.0, 1610612753.0, 86.0, 0.349, 17.0, 0.176, 30.0, 0.567, 12.0, 34.0, 17.0, 9.0, 10.0, 20.0, 29.0, 80.0, 1.0, 1
1610612764.0, 72.0, 0.458, 7.0, 0.571, 24.0, 0.667, 9.0, 35.0, 20.0, 6.0, 1.0, 26.0, 28.0, 86.0, 0.0, 1610612753.0, 79.0, 0.43, 16.0, 0.375, 33.0, 0.697, 8.0, 29.0, 20.0, 10.0, 9.0, 15.0, 24.0, 97.0, 1.0, 2
1610612755.0, 79.0, 0.38, 8.0, 0.375, 31.0, 0.742, 16.0, 32.0, 17.0, 10.0, 4.0, 17.0, 18.0, 86.0, 0.0, 1610612754.0, 81.0, 0.42, 16.0, 0.375, 10.0, 0.7, 14.0, 29.0, 20.0, 3.0, 10.0, 17.0, 29.0, 81.0, 1.0, 1
1610612757.0, 78.0, 0.474, 11.0, 0.091, 24.0, 0.708, 10.0, 28.0, 25.0, 7.0, 7.0, 11.0, 22.0, 92.0, 0.0, 1610612754.0, 80.0, 0.388, 14.0, 0.286, 23.0, 0.696, 18.0, 29.0, 14.0, 4.0, 5.0, 16.0, 23.0, 82.0, 1.0, 1
1610612756.0, 91.0, 0.385, 13.0, 0.077, 26.0, 0.846, 17.0, 36.0, 23.0, 8.0, 4.0, 11.0, 27.0, 93.0, 0.0, 1610612754.0, 74.0, 0.378, 14.0, 0.429, 27.0, 0.852, 7.0, 40.0, 15.0, 1.0, 5.0, 17.0, 25.0, 85.0, 1.0, 1
1610612762.0, 84.0, 0.429, 4.0, 0.5, 40.0, 0.725, 15.0, 35.0, 27.0, 7.0, 4.0, 10.0, 28.0, 103.0, 0.0, 1610612754.0, 77.0, 0.494, 17.0, 0.471, 25.0, 0.6, 7.0, 32.0, 26.0, 5.0, 7.0, 15.0, 34.0, 99.0, 1.0, 1
1610612758.0, 106.0, 0.368, 8.0, 0.125, 19.0, 0.632, 21.0, 33.0, 14.0, 7.0, 3.0, 12.0, 27.0, 91.0, 0.0, 1610612754.0, 80.0, 0.388, 18.0, 0.389, 31.0, 0.774, 12.0, 38.0, 16.0, 8.0, 9.0, 21.0, 22.0, 93.0, 1.0, 2
1610612757.0, 79.0, 0.494, 10.0, 0.3, 28.0, 0.75, 9.0, 33.0, 26.0, 10.0, 7.0, 11.0, 20.0, 102.0, 0.0, 1610612754.0, 79.0, 0.418, 16.0, 0.188, 22.0, 0.773, 11.0, 25.0, 16.0, 4.0, 3.0, 16.0, 22.0, 86.0, 1.0, 1
1610612760.0, 80.0, 0.375, 15.0, 0.333, 28.0, 0.643, 14.0, 31.0, 22.0, 6.0, 6.0, 14.0, 22.0, 83.0, 0.0, 1610612754.0, 83.0, 0.41, 22.0, 0.227, 22.0, 0.818, 12.0, 30.0, 22.0, 3.0, 9.0, 12.0, 22.0, 91.0, 1.0, 2
1610612759.0, 72.0, 0.458, 13.0, 0.462, 29.0, 0.586, 11.0, 37.0, 20.0, 5.0, 4.0, 16.0, 21.0, 89.0, 0.0, 1610612754.0, 83.0, 0.386, 12.0, 0.167, 22.0, 0.5, 13.0, 32.0, 20.0, 7.0, 7.0, 10.0, 27.0, 77.0, 1.0, 1
1610612762.0, 83.0, 0.494, 9.0, 0.667, 22.0, 0.955, 13.0, 25.0, 32.0, 5.0, 2.0, 9.0, 28.0, 109.0, 0.0, 1610612754.0, 63.0, 0.46, 10.0, 0.3, 41.0, 0.976, 5.0, 24.0, 20.0, 7.0, 4.0, 10.0, 23.0, 101.0, 1.0, 1
1610612761.0, 88.0, 0.375, 11.0, 0.364, 35.0, 0.829, 16.0, 30.0, 20.0, 6.0, 4.0, 12.0, 25.0, 99.0, 0.0, 1610612754.0, 82.0, 0.463, 15.0, 0.2, 25.0, 0.76, 9.0, 34.0, 19.0, 8.0, 4.0, 11.0, 29.0, 98.0, 1.0, 1
1610612761.0, 87.0, 0.414, 14.0, 0.5, 31.0, 0.806, 21.0, 28.0, 22.0, 10.0, 7.0, 14.0, 22.0, 104.0, 0.0, 1610612754.0, 73.0, 0.411, 11.0, 0.364, 29.0, 0.897, 13.0, 28.0, 15.0, 6.0, 4.0, 20.0, 24.0, 90.0, 1.0, 1
1610612754.0, 86.0, 0.453, 12.0, 0.0, 25.0, 0.84, 11.0, 28.0, 19.0, 13.0, 10.0, 12.0, 17.0, 99.0, 0.0, 1610612766.0, 83.0, 0.422, 12.0, 0.5, 23.0, 0.87, 15.0, 35.0, 23.0, 9.0, 7.0, 21.0, 24.0, 96.0, 1.0, 1
1610612754.0, 72.0, 0.403, 20.0, 0.45, 25.0, 0.84, 9.0, 29.0, 19.0, 6.0, 2.0, 14.0, 23.0, 88.0, 0.0, 1610612766.0, 74.0, 0.473, 12.0, 0.333, 29.0, 0.586, 13.0, 31.0, 25.0, 8.0, 5.0, 11.0, 22.0, 91.0, 1.0, 2
1610612763.0, 88.0, 0.352, 14.0, 0.143, 13.0, 0.923, 16.0, 28.0, 20.0, 7.0, 6.0, 14.0, 19.0, 76.0, 0.0, 1610612754.0, 82.0, 0.451, 6.0, 0.5, 9.0, 1.0, 11.0, 39.0, 18.0, 8.0, 6.0, 16.0, 23.0, 86.0, 1.0, 2
1610612764.0, 82.0, 0.378, 17.0, 0.118, 32.0, 0.719, 12.0, 30.0, 18.0, 9.0, 1.0, 14.0, 23.0, 87.0, 0.0, 1610612754.0, 78.0, 0.513, 14.0, 0.143, 26.0, 0.654, 6.0, 36.0, 28.0, 10.0, 5.0, 18.0, 28.0, 99.0, 1.0, 2
1610612761.0, 80.0, 0.487, 16.0, 0.313, 38.0, 0.737, 14.0, 32.0, 19.0, 7.0, 4.0, 13.0, 20.0, 111.0, 0.0, 1610612754.0, 79.0, 0.456, 9.0, 0.444, 15.0, 1.0, 7.0, 28.0, 21.0, 7.0, 5.0, 15.0, 29.0, 91.0, 1.0, 1
1610612754.0, 85.0, 0.4, 23.0, 0.261, 26.0, 0.692, 12.0, 32.0, 23.0, 10.0, 7.0, 16.0, 26.0, 92.0, 0.0, 1610612765.0, 70.0, 0.429, 14.0, 0.286, 31.0, 0.774, 8.0, 36.0, 20.0, 8.0, 4.0, 21.0, 28.0, 88.0, 1.0, 1
1610612754.0, 79.0, 0.443, 16.0, 0.375, 28.0, 0.643, 14.0, 41.0, 24.0, 8.0, 9.0, 17.0, 23.0, 94.0, 0.0, 1610612765.0, 86.0, 0.372, 10.0, 0.3, 25.0, 0.68, 13.0, 34.0, 20.0, 11.0, 2.0, 15.0, 25.0, 84.0, 1.0, 1
1610612764.0, 65.0, 0.415, 6.0, 0.0, 28.0, 0.714, 5.0, 32.0, 16.0, 5.0, 12.0, 22.0, 25.0, 74.0, 0.0, 1610612754.0, 77.0, 0.403, 9.0, 0.111, 30.0, 0.767, 10.0, 32.0, 18.0, 14.0, 3.0, 14.0, 21.0, 86.0, 1.0, 2
1610612759.0, 64.0, 0.516, 8.0, 0.5, 35.0, 0.8, 5.0, 32.0, 17.0, 6.0, 4.0, 18.0, 22.0, 98.0, 0.0, 1610612754.0, 80.0, 0.45, 17.0, 0.235, 13.0, 0.692, 9.0, 26.0, 19.0, 5.0, 4.0, 16.0, 32.0, 85.0, 1.0, 1
1610612761.0, 84.0, 0.452, 20.0, 0.35, 18.0, 0.722, 10.0, 33.0, 23.0, 5.0, 7.0, 9.0, 19.0, 96.0, 0.0, 1610612755.0, 85.0, 0.424, 11.0, 0.273, 21.0, 0.667, 13.0, 34.0, 18.0, 5.0, 8.0, 12.0, 17.0, 89.0, 1.0, 1
1610612755.0, 84.0, 0.488, 5.0, 0.2, 29.0, 0.759, 18.0, 31.0, 21.0, 11.0, 7.0, 11.0, 26.0, 105.0, 0.0, 1610612765.0, 85.0, 0.376, 10.0, 0.3, 30.0, 0.733, 17.0, 25.0, 24.0, 7.0, 7.0, 12.0, 23.0, 89.0, 1.0, 1
1610612761.0, 95.0, 0.484, 16.0, 0.375, 17.0, 0.706, 20.0, 29.0, 32.0, 10.0, 5.0, 16.0, 22.0, 110.0, 0.0, 1610612755.0, 92.0, 0.467, 13.0, 0.385, 20.0, 0.75, 15.0, 25.0, 22.0, 6.0, 5.0, 16.0, 19.0, 106.0, 1.0, 1
1610612755.0, 74.0, 0.419, 11.0, 0.455, 24.0, 0.708, 12.0, 33.0, 18.0, 12.0, 9.0, 18.0, 20.0, 84.0, 0.0, 1610612766.0, 76.0, 0.395, 12.0, 0.25, 20.0, 0.8, 9.0, 31.0, 21.0, 12.0, 4.0, 14.0, 21.0, 79.0, 1.0, 1
1610612759.0, 84.0, 0.417, 16.0, 0.25, 17.0, 0.529, 10.0, 27.0, 24.0, 8.0, 6.0, 12.0, 15.0, 83.0, 0.0, 1610612755.0, 77.0, 0.532, 6.0, 0.667, 16.0, 0.875, 8.0, 36.0, 23.0, 8.0, 3.0, 17.0, 19.0, 100.0, 1.0, 2
1610612764.0, 78.0, 0.449, 16.0, 0.313, 11.0, 0.636, 11.0, 31.0, 14.0, 7.0, 8.0, 16.0, 22.0, 82.0, 0.0, 1610612755.0, 82.0, 0.427, 6.0, 0.167, 25.0, 0.6, 16.0, 32.0, 14.0, 8.0, 7.0, 12.0, 19.0, 86.0, 1.0, 2
1610612757.0, 73.0, 0.562, 11.0, 0.455, 10.0, 0.6, 10.0, 36.0, 34.0, 6.0, 10.0, 17.0, 15.0, 93.0, 0.0, 1610612755.0, 80.0, 0.35, 17.0, 0.412, 16.0, 0.75, 14.0, 17.0, 16.0, 7.0, 1.0, 13.0, 12.0, 75.0, 1.0, 1
1610612760.0, 84.0, 0.417, 19.0, 0.263, 21.0, 0.667, 15.0, 22.0, 20.0, 6.0, 6.0, 16.0, 21.0, 89.0, 0.0, 1610612755.0, 89.0, 0.528, 10.0, 0.3, 26.0, 0.923, 17.0, 31.0, 23.0, 11.0, 9.0, 11.0, 23.0, 121.0, 1.0, 2
1610612758.0, 89.0, 0.416, 22.0, 0.455, 26.0, 0.769, 10.0, 29.0, 23.0, 10.0, 9.0, 9.0, 18.0, 104.0, 0.0, 1610612755.0, 95.0, 0.463, 14.0, 0.357, 17.0, 0.824, 17.0, 40.0, 25.0, 7.0, 5.0, 14.0, 20.0, 107.0, 1.0, 2
1610612762.0, 77.0, 0.455, 18.0, 0.5, 16.0, 0.75, 8.0, 21.0, 28.0, 10.0, 11.0, 14.0, 26.0, 91.0, 0.0, 1610612755.0, 67.0, 0.522, 12.0, 0.417, 27.0, 0.815, 9.0, 27.0, 19.0, 9.0, 6.0, 16.0, 21.0, 97.0, 1.0, 2
1610612762.0, 71.0, 0.437, 6.0, 0.0, 37.0, 0.784, 11.0, 29.0, 22.0, 8.0, 6.0, 16.0, 25.0, 91.0, 0.0, 1610612755.0, 75.0, 0.387, 12.0, 0.083, 38.0, 0.789, 15.0, 28.0, 10.0, 12.0, 2.0, 15.0, 25.0, 89.0, 1.0, 1
1610612764.0, 88.0, 0.398, 12.0, 0.167, 16.0, 0.625, 15.0, 32.0, 28.0, 9.0, 6.0, 23.0, 35.0, 82.0, 0.0, 1610612755.0, 84.0, 0.452, 13.0, 0.385, 32.0, 0.656, 15.0, 29.0, 25.0, 12.0, 12.0, 17.0, 23.0, 102.0, 1.0, 2
1610612763.0, 73.0, 0.342, 11.0, 0.455, 26.0, 0.923, 10.0, 33.0, 22.0, 7.0, 5.0, 18.0, 19.0, 79.0, 0.0, 1610612755.0, 79.0, 0.43, 12.0, 0.083, 19.0, 0.737, 10.0, 30.0, 16.0, 11.0, 5.0, 16.0, 21.0, 83.0, 1.0, 2
1610612757.0, 81.0, 0.481, 10.0, 0.3, 18.0, 0.722, 7.0, 28.0, 28.0, 12.0, 7.0, 15.0, 24.0, 94.0, 0.0, 1610612755.0, 76.0, 0.526, 6.0, 0.333, 35.0, 0.714, 9.0, 33.0, 26.0, 12.0, 4.0, 14.0, 17.0, 107.0, 1.0, 2
1610612755.0, 73.0, 0.452, 6.0, 0.667, 28.0, 0.893, 14.0, 36.0, 20.0, 10.0, 8.0, 20.0, 22.0, 95.0, 0.0, 1610612766.0, 84.0, 0.321, 12.0, 0.333, 21.0, 0.762, 19.0, 23.0, 13.0, 6.0, 5.0, 15.0, 25.0, 74.0, 1.0, 1
1610612764.0, 83.0, 0.446, 13.0, 0.231, 16.0, 0.625, 14.0, 33.0, 23.0, 9.0, 1.0, 23.0, 29.0, 87.0, 0.0, 1610612755.0, 75.0, 0.427, 8.0, 0.375, 36.0, 0.722, 11.0, 32.0, 16.0, 11.0, 11.0, 17.0, 17.0, 93.0, 1.0, 2
1610612759.0, 81.0, 0.444, 14.0, 0.5, 25.0, 0.68, 7.0, 33.0, 26.0, 12.0, 7.0, 10.0, 23.0, 96.0, 0.0, 1610612755.0, 77.0, 0.351, 10.0, 0.1, 28.0, 0.75, 14.0, 36.0, 11.0, 4.0, 8.0, 22.0, 22.0, 76.0, 1.0, 1
